SourceFile,FocusLocation,FocusDistance2,HyperfocalDistance
DSC02795.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC02796.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC02799.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC02800.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC02802.JPG,7008 3944 3504 1972,inf,58.24 m
DSC02809.JPG,7008 3944 3504 1972,65.80 m,58.24 m
DSC02814.JPG,7008 3944 3504 1972,15.25 m,20.97 m
DSC02815.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC02816.JPG,7008 3944 3109 1972,37.50 m,58.24 m
DSC02818.JPG,7008 3944 3109 1972,inf,6.85 m
DSC02820.JPG,7008 3944 2321 1972,inf,6.85 m
DSC02821.JPG,7008 3944 3109 1774,inf,6.85 m
DSC02822.JPG,7008 3944 3504 1972,1.19 m,58.24 m
DSC02824.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC02843.JPG,7008 3944 2989 797,11.20 m,58.24 m
DSC02847.JPG,7008 3944 3504 1972,125.96 m,58.24 m
DSC02855.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC02856.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC02858.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02859.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC02861.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02863.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02865.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02866.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02867.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02868.JPG,7008 3944 3306 1972,85.31 m,58.24 m
DSC02873.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC02874.JPG,7008 3944 3701 1972,74.92 m,58.24 m
DSC02876.JPG,7008 3944 2934 1117,65.80 m,58.24 m
DSC02877.JPG,7008 3944 3306 1774,57.79 m,58.24 m
DSC02878.JPG,7008 3944 3504 1774,57.79 m,58.24 m
DSC02882.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC02885.JPG,7008 3944 3504 1972,48.61 m,58.24 m
DSC02887.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC02889.JPG,7008 3944 3504 1972,18.78 m,58.24 m
DSC02895.JPG,7008 3944 2912 1380,12.20 m,58.24 m
DSC02896.JPG,7008 3944 3306 1577,19.61 m,58.24 m
DSC02897.JPG,7008 3944 2474 2119,16.50 m,58.24 m
DSC02900.JPG,7008 3944 3274 912,18.78 m,58.24 m
DSC02901.JPG,7008 3944 3230 1240,17.23 m,58.24 m
DSC02902.JPG,7008 3944 2200 1084,14.50 m,58.24 m
DSC02904.JPG,7008 3944 2836 887,25.41 m,58.24 m
DSC02911.JPG,7008 3944 4062 821,23.31 m,58.24 m
DSC02912.JPG,7008 3944 3701 1774,24.34 m,58.24 m
DSC02913.JPG,7008 3944 3920 246,23.31 m,58.24 m
DSC02915.JPG,7008 3944 2868 583,20.48 m,58.24 m
DSC02916.JPG,7008 3944 4916 698,22.32 m,58.24 m
DSC02917.JPG,7008 3944 4281 755,21.38 m,58.24 m
DSC02922.JPG,7008 3944 3306 2366,33.18 m,11.42 m
DSC02925.JPG,7008 3944 3504 1972,inf,58.24 m
DSC02931.JPG,7008 3944 3504 1972,131.53 m,58.24 m
DSC02932.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC02934.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC02938.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC02940.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC02944.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC02946.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC02954.JPG,7008 3944 3504 1972,50.76 m,58.24 m
DSC02958.JPG,7008 3944 1927 2563,7.94 m,58.24 m
DSC02959.JPG,7008 3944 2518 1972,8.65 m,58.24 m
DSC02961.JPG,7008 3944 3504 1972,inf,58.24 m
DSC02973.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC02976.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC02977.JPG,7008 3944 3504 1972,125.96 m,58.24 m
DSC02980.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC02981.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC02984.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC02986.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02987.JPG,7008 3944 3504 1972,85.31 m,58.24 m
DSC02991.JPG,7008 3944 3504 2169,74.92 m,58.24 m
DSC02992.JPG,7008 3944 3405 1380,71.75 m,58.24 m
DSC02993.JPG,7008 3944 3328 1273,65.80 m,58.24 m
DSC02994.JPG,7008 3944 3109 2169,65.80 m,58.24 m
DSC02995.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC02996.JPG,7008 3944 3109 1774,53.00 m,58.24 m
DSC02997.JPG,7008 3944 3701 1774,53.00 m,58.24 m
DSC02998.JPG,7008 3944 3547 1183,63.01 m,58.24 m
DSC02999.JPG,7008 3944 3252 1125,60.35 m,58.24 m
DSC03000.JPG,7008 3944 3733 994,53.00 m,58.24 m
DSC03002.JPG,7008 3944 3504 1972,32.94 m,58.24 m
DSC03003.JPG,7008 3944 2912 1972,35.91 m,58.24 m
DSC03004.JPG,7008 3944 3306 1972,37.50 m,58.24 m
DSC03005.JPG,7008 3944 1730 1972,55.34 m,58.24 m
DSC03006.JPG,7008 3944 3701 1577,32.94 m,58.24 m
DSC03008.JPG,7008 3944 3306 1774,28.93 m,58.24 m
DSC03009.JPG,7008 3944 3898 1972,27.71 m,58.24 m
