SourceFile,FocusLocation,FocusDistance2,HyperfocalDistance
DSC07061.JPG,7008 3944 3613 1536,30.21 m,58.24 m
DSC07065.JPG,7008 3944 2803 805,34.39 m,58.24 m
DSC07067.JPG,7008 3944 3712 1018,13.30 m,58.24 m
DSC07068.JPG,7008 3944 3175 813,12.20 m,58.24 m
DSC07070.JPG,7008 3944 4686 1972,10.27 m,58.24 m
DSC07071.JPG,7008 3944 1927 1774,15.65 m,24.07 m
DSC07072.JPG,7008 3944 3493 1963,9.32 m,24.07 m
DSC07075.JPG,7008 3944 3504 1972,8.19 m,24.07 m
DSC07076.JPG,7008 3944 1346 1544,27.44 m,24.07 m
DSC07077.JPG,7008 3944 3504 1972,23.28 m,8.67 m
DSC07078.JPG,7008 3944 3504 1972,34.36 m,8.67 m
DSC07079.JPG,7008 3944 2518 1972,inf,8.04 m
DSC07080.JPG,7008 3944 3504 1972,15.86 m,8.04 m
DSC07081.JPG,7008 3944 3701 1421,inf,8.04 m
DSC07082.JPG,7008 3944 3504 1972,44.80 m,8.04 m
DSC07083.JPG,7008 3944 3504 1972,25.52 m,8.04 m
DSC07084.JPG,7008 3944 5803 1618,27.68 m,8.67 m
DSC07085.JPG,7008 3944 1762 1536,inf,8.67 m
DSC07086.JPG,7008 3944 1609 1446,inf,8.67 m
DSC07087.JPG,7008 3944 2299 1290,inf,8.67 m
DSC07088.JPG,7008 3944 2321 1972,17.19 m,8.67 m
DSC07089.JPG,7008 3944 3898 1972,42.67 m,8.67 m
DSC07090.JPG,7008 3944 974 1544,20.69 m,6.85 m
DSC07091.JPG,7008 3944 2124 1972,25.69 m,6.85 m
DSC07093.JPG,7008 3944 3547 986,9.84 m,58.24 m
DSC07095.JPG,7008 3944 2255 1692,31.90 m,6.85 m
DSC07099.JPG,7008 3944 1927 1972,inf,6.85 m
DSC07100.JPG,7008 3944 2430 1626,inf,6.85 m
DSC07101.JPG,7008 3944 2485 1635,14.05 m,25.15 m
DSC07102.JPG,7008 3944 2244 1635,12.89 m,25.15 m
DSC07103.JPG,7008 3944 3109 1972,3.70 m,25.15 m
DSC07104.JPG,7008 3944 3504 1972,25.69 m,6.85 m
DSC07105.JPG,7008 3944 3306 1972,inf,6.85 m
DSC07106.JPG,7008 3944 3306 1972,inf,6.85 m
DSC07107.JPG,7008 3944 4686 1972,inf,6.85 m
DSC07108.JPG,7008 3944 4489 1972,inf,6.85 m
DSC07109.JPG,7008 3944 3898 1972,inf,6.85 m
DSC07110.JPG,7008 3944 3504 1972,inf,6.85 m
DSC07111.JPG,7008 3944 4095 1972,inf,6.85 m
DSC07113.JPG,7008 3944 4686 1972,45.10 m,6.85 m
DSC07114.JPG,7008 3944 3898 1972,inf,6.85 m
DSC07115.JPG,7008 3944 3591 180,inf,6.85 m
DSC07116.JPG,7008 3944 4686 1972,inf,6.85 m
DSC07118.JPG,7008 3944 4423 2169,inf,6.85 m
DSC07121.JPG,7008 3944 2124 1972,17.23 m,58.24 m
DSC07122.JPG,7008 3944 3504 1972,24.14 m,9.32 m
DSC07123.JPG,7008 3944 2518 1972,47.09 m,16.27 m
DSC07124.JPG,7008 3944 3504 1972,20.69 m,6.85 m
DSC07125.JPG,7008 3944 3306 1972,19.81 m,6.85 m
DSC07126.JPG,7008 3944 4095 1972,7.54 m,12.17 m
DSC07127.JPG,7008 3944 3898 1972,8.59 m,12.17 m
DSC07128.JPG,7008 3944 4883 1972,16.50 m,58.24 m
DSC07130.JPG,7008 3944 865 534,15.81 m,58.24 m
DSC07131.JPG,7008 3944 4467 2013,37.15 m,24.07 m
DSC07132.JPG,7008 3944 5617 2251,27.44 m,24.07 m
DSC07134.JPG,7008 3944 5080 1972,12.89 m,25.15 m
DSC07135.JPG,7008 3944 4686 1972,19.01 m,25.15 m
DSC07136.JPG,7008 3944 1719 1183,16.70 m,25.15 m
DSC07137.JPG,7008 3944 3985 1832,2.85 m,58.24 m
DSC07138.JPG,7008 3944 3701 1972,2.97 m,58.24 m
DSC07139.JPG,7008 3944 3109 1972,3.10 m,58.24 m
DSC07140.JPG,7008 3944 4095 1972,10.38 m,13.74 m
DSC07141.JPG,7008 3944 3109 1972,16.00 m,13.74 m
DSC07144.JPG,7008 3944 2912 1972,17.44 m,13.74 m
DSC07145.JPG,7008 3944 3504 1972,23.61 m,13.74 m
DSC07146.JPG,7008 3944 3504 1972,23.61 m,13.74 m
DSC07151.JPG,7008 3944 2124 1972,17.44 m,13.74 m
DSC07154.JPG,7008 3944 3766 1421,38.00 m,13.74 m
DSC07158.JPG,7008 3944 3306 1972,12.29 m,20.97 m
DSC07159.JPG,7008 3944 2715 1972,inf,6.85 m
DSC07161.JPG,7008 3944 3701 1972,23.03 m,21.98 m
DSC07164.JPG,7008 3944 3306 1972,9.84 m,58.24 m
DSC07167.JPG,7008 3944 3109 1972,9.84 m,58.24 m
DSC07169.JPG,7008 3944 3504 1972,10.73 m,58.24 m
DSC07170.JPG,7008 3944 2124 1972,18.91 m,11.42 m
DSC07172.JPG,7008 3944 3504 1972,7.94 m,58.24 m
DSC07177.JPG,7008 3944 2628 1815,28.66 m,26.26 m
DSC07181.JPG,7008 3944 2781 1692,28.59 m,21.98 m
DSC07182.JPG,7008 3944 2934 1758,38.95 m,17.16 m
DSC07188.JPG,7008 3944 4062 1479,47.12 m,27.39 m
DSC07195.JPG,7008 3944 3109 1972,23.05 m,28.54 m
DSC07196.JPG,7008 3944 2967 1306,24.07 m,28.54 m
DSC07197.JPG,7008 3944 4588 1635,28.62 m,28.54 m
DSC07203.JPG,7008 3944 5354 1569,89.09 m,58.24 m
DSC07204.JPG,7008 3944 4095 1972,57.79 m,58.24 m
DSC07206.JPG,7008 3944 2321 1972,10.53 m,15.40 m
DSC07210.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07211.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07213.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07217.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07224.JPG,7008 3944 3372 2177,9.03 m,58.24 m
DSC07232.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07233.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07238.JPG,7008 3944 3164 1257,24.34 m,58.24 m
DSC07239.JPG,7008 3944 3306 1972,24.34 m,58.24 m
DSC07246.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07247.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07248.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC07252.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC07254.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC07256.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC07258.JPG,7008 3944 3306 2169,55.34 m,58.24 m
DSC07259.JPG,7008 3944 2912 1972,57.79 m,58.24 m
DSC07262.JPG,7008 3944 3493 1692,60.35 m,58.24 m
DSC07263.JPG,7008 3944 3657 1643,55.34 m,58.24 m
DSC07264.JPG,7008 3944 3098 1437,44.58 m,58.24 m
DSC07286.JPG,7008 3944 3657 1495,10.73 m,19.02 m
DSC07301.JPG,7008 3944 2967 1454,5.75 m,10.00 m
DSC07304.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07315.JPG,7008 3944 3317 1741,9.03 m,58.24 m
DSC07329.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07336.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07337.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07345.JPG,7008 3944 3109 2169,78.24 m,58.24 m
DSC07347.JPG,7008 3944 3898 1972,78.24 m,58.24 m
DSC07352.JPG,7008 3944 3306 1972,50.76 m,58.24 m
DSC07353.JPG,7008 3944 3898 1972,55.34 m,58.24 m
DSC07354.JPG,7008 3944 3701 1972,53.00 m,58.24 m
DSC07355.JPG,7008 3944 4489 1972,42.69 m,58.24 m
DSC07358.JPG,7008 3944 3525 1207,45.68 m,47.18 m
DSC07359.JPG,7008 3944 3755 1035,38.42 m,47.18 m
DSC07366.JPG,7008 3944 3306 1972,30.37 m,32.14 m
DSC07372.JPG,7008 3944 3306 1972,81.70 m,58.24 m
DSC07373.JPG,7008 3944 3306 1972,81.70 m,58.24 m
DSC07375.JPG,7008 3944 3306 1972,48.61 m,58.24 m
DSC07376.JPG,7008 3944 3306 1972,48.61 m,58.24 m
DSC07378.JPG,7008 3944 3306 1972,35.91 m,58.24 m
DSC07379.JPG,7008 3944 3306 1972,35.91 m,58.24 m
DSC07380.JPG,7008 3944 3306 1972,37.50 m,58.24 m
DSC07381.JPG,7008 3944 3306 1972,37.50 m,58.24 m
DSC07382.JPG,7008 3944 3230 1372,32.94 m,58.24 m
DSC07384.JPG,7008 3944 2814 1520,31.54 m,58.24 m
DSC07386.JPG,7008 3944 2912 1972,42.36 m,44.23 m
DSC07389.JPG,7008 3944 2978 608,25.21 m,44.23 m
DSC07393.JPG,7008 3944 2967 1150,22.19 m,17.16 m
DSC07400.JPG,7008 3944 2562 1511,13.30 m,58.24 m
DSC07402.JPG,7008 3944 2617 1347,12.74 m,58.24 m
DSC07412.JPG,7008 3944 2912 2169,125.96 m,58.24 m
DSC07415.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07419.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07420.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC07422.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07432.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07433.JPG,7008 3944 3504 1972,97.14 m,58.24 m
DSC07436.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC07440.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC07441.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC07442.JPG,7008 3944 3504 1972,74.92 m,58.24 m
DSC07443.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC07446.JPG,7008 3944 2912 1774,60.35 m,58.24 m
DSC07447.JPG,7008 3944 3000 1421,50.76 m,58.24 m
DSC07450.JPG,7008 3944 3076 1240,31.54 m,58.24 m
DSC07457.JPG,7008 3944 3493 1577,inf,6.85 m
DSC07461.JPG,7008 3944 3339 1281,10.36 m,6.85 m
DSC07462.JPG,7008 3944 3306 1972,10.36 m,6.85 m
DSC07479.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07480.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07482.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC07491.JPG,7008 3944 3504 1972,78.24 m,58.24 m
DSC07497.JPG,7008 3944 4292 1972,85.31 m,58.24 m
DSC07499.JPG,7008 3944 4489 2366,89.09 m,58.24 m
DSC07504.JPG,7008 3944 5113 1380,48.61 m,58.24 m
DSC07505.JPG,7008 3944 3306 2169,89.09 m,58.24 m
DSC07506.JPG,7008 3944 4139 2210,46.55 m,58.24 m
DSC07508.JPG,7008 3944 3525 1314,37.50 m,58.24 m
DSC07509.JPG,7008 3944 3241 1495,31.54 m,58.24 m
DSC07512.JPG,7008 3944 3504 1972,30.37 m,32.14 m
DSC07515.JPG,7008 3944 3460 1544,27.78 m,19.02 m
DSC07516.JPG,7008 3944 3098 1413,25.47 m,19.02 m
DSC07517.JPG,7008 3944 3098 1413,25.47 m,19.02 m
DSC07519.JPG,7008 3944 3733 1240,23.36 m,19.02 m
DSC07520.JPG,7008 3944 3504 1972,inf,19.02 m
DSC07522.JPG,7008 3944 2912 2169,inf,19.02 m
DSC07523.JPG,7008 3944 3504 1972,inf,19.02 m
DSC07524.JPG,7008 3944 6011 1651,25.47 m,19.02 m
DSC07525.JPG,7008 3944 2715 2169,68.93 m,19.02 m
DSC07527.JPG,7008 3944 5080 1972,27.78 m,19.02 m
DSC07529.JPG,7008 3944 3449 1758,53.42 m,11.42 m
DSC07532.JPG,7008 3944 3591 1733,55.78 m,11.42 m
DSC07533.JPG,7008 3944 4281 1544,48.99 m,11.42 m
DSC07534.JPG,7008 3944 2912 1380,24.51 m,11.42 m
DSC07537.JPG,7008 3944 3405 862,25.59 m,11.42 m
DSC07538.JPG,7008 3944 3504 1972,20.61 m,11.42 m
DSC07539.JPG,7008 3944 2102 1174,46.55 m,58.24 m
DSC07541.JPG,7008 3944 3504 1972,inf,58.24 m
DSC07542.JPG,7008 3944 3832 1972,63.01 m,58.24 m
DSC07543.JPG,7008 3944 3832 1972,63.01 m,58.24 m
DSC07544.JPG,7008 3944 3832 1972,60.35 m,58.24 m
DSC07551.JPG,7008 3944 3832 1972,53.00 m,58.24 m
DSC07552.JPG,7008 3944 3920 1536,40.88 m,58.24 m
DSC07553.JPG,7008 3944 3843 1676,40.88 m,58.24 m
DSC07554.JPG,7008 3944 4489 2169,54.85 m,26.26 m
DSC07555.JPG,7008 3944 3898 2169,42.31 m,26.26 m
DSC07556.JPG,7008 3944 4292 2169,44.18 m,26.26 m
DSC07557.JPG,7008 3944 3504 2366,34.08 m,26.26 m
DSC07559.JPG,7008 3944 2715 1774,40.52 m,26.26 m
DSC07560.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07576.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07577.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07579.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07581.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07583.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07594.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07596.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07597.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07598.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07599.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07600.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07601.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07602.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07603.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07605.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07606.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07607.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07608.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07611.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07612.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07613.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07614.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07615.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07616.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07617.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07618.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07619.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07620.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07621.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07622.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07623.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07624.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07625.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07629.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07630.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07631.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07633.JPG,7008 3944 3668 1972,125.96 m,58.24 m
DSC07636.JPG,7008 3944 3668 1972,inf,58.24 m
DSC07637.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07638.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07640.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07647.JPG,7008 3944 3668 1972,131.53 m,58.24 m
DSC07648.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07649.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07651.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07652.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07653.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07656.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07657.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07658.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07659.JPG,7008 3944 3668 1972,120.62 m,58.24 m
DSC07661.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07663.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07665.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07666.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07667.JPG,7008 3944 3668 1972,115.51 m,58.24 m
DSC07677.JPG,7008 3944 4686 1577,35.91 m,58.24 m
DSC07679.JPG,7008 3944 4916 1980,22.32 m,58.24 m
DSC07681.JPG,7008 3944 5277 386,42.81 m,19.02 m
DSC07683.JPG,7008 3944 4883 2966,42.69 m,58.24 m
DSC07684.JPG,7008 3944 4489 2563,63.01 m,58.24 m
DSC07685.JPG,7008 3944 3668 1972,93.03 m,58.24 m
DSC07686.JPG,7008 3944 3668 1972,78.24 m,58.24 m
DSC07687.JPG,7008 3944 3668 1972,81.70 m,58.24 m
DSC07688.JPG,7008 3944 3668 1972,81.70 m,58.24 m
DSC07690.JPG,7008 3944 3668 1972,78.24 m,58.24 m
DSC07691.JPG,7008 3944 3668 1972,85.31 m,58.24 m
DSC07693.JPG,7008 3944 3668 1972,71.75 m,58.24 m
DSC07694.JPG,7008 3944 3668 1972,78.24 m,58.24 m
DSC07695.JPG,7008 3944 3668 1972,85.31 m,58.24 m
DSC07703.JPG,7008 3944 3668 1972,85.31 m,58.24 m
DSC07716.JPG,7008 3944 3504 1972,27.31 m,56.59 m
DSC07727.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07728.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07729.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07730.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07731.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07732.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07733.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07735.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC07736.JPG,7008 3944 3504 1972,68.71 m,58.24 m
DSC07739.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC07740.JPG,7008 3944 3504 1972,71.75 m,58.24 m
DSC07745.JPG,7008 3944 3504 1972,77.43 m,28.54 m
DSC07752.JPG,7008 3944 3504 1972,32.91 m,8.67 m
DSC07754.JPG,7008 3944 3504 1972,inf,8.67 m
DSC07755.JPG,7008 3944 3504 1972,40.86 m,8.67 m
DSC07756.JPG,7008 3944 3504 1972,inf,6.85 m
DSC07758.JPG,7008 3944 3504 1972,inf,6.85 m
DSC07759.JPG,7008 3944 3504 1972,34.78 m,6.85 m
DSC07760.JPG,7008 3944 3504 1972,inf,6.85 m
DSC07761.JPG,7008 3944 3504 1972,inf,6.85 m
DSC07767.JPG,7008 3944 2912 2169,22.56 m,6.85 m
DSC07770.JPG,7008 3944 2901 1741,8.34 m,6.85 m
DSC07773.JPG,7008 3944 3898 2760,2.73 m,58.24 m
DSC07776.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07778.JPG,7008 3944 3504 1972,89.09 m,58.24 m
DSC07779.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07781.JPG,7008 3944 3504 1972,31.54 m,58.24 m
DSC07782.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC07783.JPG,7008 3944 3504 1972,34.39 m,58.24 m
DSC07787.JPG,7008 3944 3799 1635,11.20 m,58.24 m
DSC07789.JPG,7008 3944 4423 1898,11.79 m,6.85 m
DSC07790.JPG,7008 3944 3504 1972,10.81 m,6.85 m
DSC07791.JPG,7008 3944 2715 1380,6.98 m,58.24 m
DSC07792.JPG,7008 3944 3208 1413,6.41 m,58.24 m
DSC07793.JPG,7008 3944 3306 2169,6.14 m,58.24 m
DSC07794.JPG,7008 3944 3471 1503,11.20 m,58.24 m
DSC07795.JPG,7008 3944 3295 1980,2.62 m,58.24 m
DSC07796.JPG,7008 3944 2715 1972,11.79 m,6.85 m
DSC07798.JPG,7008 3944 3493 1700,2.85 m,58.24 m
DSC07799.JPG,7008 3944 3033 1257,2.85 m,58.24 m
DSC07801.JPG,7008 3944 3055 1216,2.85 m,58.24 m
DSC07802.JPG,7008 3944 3427 1832,10.38 m,13.74 m
DSC07803.JPG,7008 3944 3504 977,2.10 m,6.85 m
DSC07804.JPG,7008 3944 4095 1972,inf,6.85 m
DSC07805.JPG,7008 3944 4686 2169,9.92 m,6.85 m
DSC07807.JPG,7008 3944 3712 1799,21.60 m,6.85 m
DSC07818.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC07820.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC07826.JPG,7008 3944 3504 1972,120.62 m,58.24 m
DSC07830.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07842.JPG,7008 3944 3339 731,17.23 m,58.24 m
DSC07843.JPG,7008 3944 3383 1405,15.14 m,58.24 m
DSC07844.JPG,7008 3944 4193 1240,17.73 m,30.92 m
DSC07847.JPG,7008 3944 3306 1183,8.71 m,6.85 m
DSC07848.JPG,7008 3944 2518 2169,10.81 m,6.85 m
DSC07849.JPG,7008 3944 3777 1174,2.97 m,6.85 m
DSC07852.JPG,7008 3944 3504 1972,63.01 m,58.24 m
DSC07854.JPG,7008 3944 3504 1972,57.79 m,58.24 m
DSC07860.JPG,7008 3944 3504 1972,22.32 m,58.24 m
DSC07861.JPG,7008 3944 3504 1972,101.44 m,58.24 m
DSC07862.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07863.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07864.JPG,7008 3944 3504 1972,110.62 m,58.24 m
DSC07865.JPG,7008 3944 3504 1972,125.96 m,58.24 m
DSC07866.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07867.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07868.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07869.JPG,7008 3944 3504 1972,105.93 m,58.24 m
DSC07870.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07872.JPG,7008 3944 3504 1972,115.51 m,58.24 m
DSC07875.JPG,7008 3944 3504 1972,93.03 m,58.24 m
DSC07877.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07878.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07879.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07880.JPG,7008 3944 3504 1972,81.70 m,58.24 m
DSC07881.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC07882.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC07883.JPG,7008 3944 3504 1972,60.35 m,58.24 m
DSC07884.JPG,7008 3944 3197 1667,53.00 m,58.24 m
DSC07885.JPG,7008 3944 3504 1972,46.55 m,58.24 m
DSC07886.JPG,7008 3944 3504 1972,44.58 m,58.24 m
DSC07887.JPG,7008 3944 2518 1774,27.71 m,58.24 m
DSC07888.JPG,7008 3944 2912 1972,25.41 m,58.24 m
DSC07889.JPG,7008 3944 3164 2399,25.41 m,58.24 m
DSC07890.JPG,7008 3944 4489 1972,55.78 m,11.42 m
DSC07891.JPG,7008 3944 2715 1183,27.01 m,10.70 m
DSC07892.JPG,7008 3944 3306 1972,49.50 m,10.70 m
DSC07893.JPG,7008 3944 3306 2169,38.18 m,10.70 m
DSC07894.JPG,7008 3944 3471 1898,17.99 m,58.24 m
DSC07896.JPG,7008 3944 3558 1807,18.78 m,58.24 m
DSC07897.JPG,7008 3944 3339 1807,18.78 m,58.24 m
DSC07898.JPG,7008 3944 5080 2563,16.50 m,58.24 m
DSC07899.JPG,7008 3944 3799 1388,17.23 m,58.24 m
DSC07900.JPG,7008 3944 2912 1972,inf,6.85 m
DSC07901.JPG,7008 3944 3306 1972,inf,6.85 m
DSC07903.JPG,7008 3944 3306 2169,inf,6.85 m
